albarello;N;;ms+-;alborelli | alborellos | alborello | alberello;;"Refers to distinctive drug jars produced primarily in the Middle East, Spain, and Italy, generally between the 15th and 18th centuries. They were used to hold ointments and dry powders for medicinal use or for pigments for painting. They are typically around 7 or 8 inches tall, are often made of maiolica or faience, and are cylindrical in shape, but with concave or incurved sides to enable easy grasping; they are typically wide-mouthed for easy access. They occasionally have close-set handles, but were not intended to hold liquids and, therefore, do not have spouts, lips, handles, or convex forms. They typically do not have lids; instead, a piece of paper or parchment was tied around the rim to cover for the jar.";;
transport amphora;N;;ms+-;transport amphorai;;Ceramic vessels that were used to transport wine or other liquid, and are characterized as being plain and unglazed.;;
forcep;N;;ms+-;forcipes;;Instruments in the form of pincers used for grasping or manipulating objects, often in the context of surgery.;;
cosmetic box;N;;ms+-;;;Small containers designed to store cosmetics and other personal hygiene materials. Cosmetic boxes are found in the form of a cube, disk, or other shape, generally having a lid. Best known as works from ancient Egypt, Greece, Rome, and Asia, dating from the Late Bronze age, made from materials such as wood, ivory or bone.;;
bit;N;;ms+-;bridle bit;;Mouthpieces of bridles, having fittings at each end to which the reins are fastened.;;
marine shell trumpet;N;;ms+-;conchs | conch-shell trumpets | conch shell trumpets | marine-shell trumpets | shell trumpets;;Lip-vibrated aerophones of conical bore made from marine shells, usually conchs. They may be furnished with a mouthpiece, or simply have a hole bored in the tip, if end-blown, or in the spiraling part of the shell, if side-blown.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
two-wheeled carriage;N;;ms+-;;;Horse-drawn vehicles designed to transport people, that have two wheels.;;
instrument;N;;ms+-;;;Tools used for delicate or precision work.;;
recreational artifact;N;;ms+-;;;Equipment and accessories used in any of a large array of activities that are engaged in for personal satisfaction or amusement during leisure time.;;
pile foundation component;N;;ms+-;foundation;;Parts or components of pile foundations.;;
archaeological object;N;;ms+-;archaeological materials | archaeological objects;;"Objects and other material culture found in contexts of archaeological research, typically reserved for those unearthed from periods before usually the 19th century and from extinct cultures. For objects originating in any culture still living or known through relatively recent history when those articles are the concern of ethnographic or ethnological study, prefer ""ethnographic objects.""";;
archaeological object;N;;ms+-;archaeological materials | archaeological objects;;"Objects and other material culture found in contexts of archaeological research, typically reserved for those unearthed from periods before usually the 19th century and from extinct cultures. For objects originating in any culture still living or known through relatively recent history when those articles are the concern of ethnographic or ethnological study, prefer ""ethnographic objects.""";;
archaeological object;N;;ms+-;archaeological materials | archaeological objects;;"Objects and other material culture found in contexts of archaeological research, typically reserved for those unearthed from periods before usually the 19th century and from extinct cultures. For objects originating in any culture still living or known through relatively recent history when those articles are the concern of ethnographic or ethnological study, prefer ""ethnographic objects.""";;
archaeological object;N;;ms+-;archaeological materials | archaeological objects;;"Objects and other material culture found in contexts of archaeological research, typically reserved for those unearthed from periods before usually the 19th century and from extinct cultures. For objects originating in any culture still living or known through relatively recent history when those articles are the concern of ethnographic or ethnological study, prefer ""ethnographic objects.""";;
archaeological object;N;;ms+-;archaeological materials | archaeological objects;;"Objects and other material culture found in contexts of archaeological research, typically reserved for those unearthed from periods before usually the 19th century and from extinct cultures. For objects originating in any culture still living or known through relatively recent history when those articles are the concern of ethnographic or ethnological study, prefer ""ethnographic objects.""";;
messenger bag;N;;ms+-;;;Bags with single straps worn over the shoulder and across the chest.;;
tablespoon;N;;ms+-;table spoon | table spoons | table-spoons | table-spoon;;Large spoons, with a capacity three times the size of a teaspoon, used for serving or consuming foods and as a standard unit of measurement in recipes.;;
stone working ax;N;;ms+-;stone working axe | stoneworking axes | stone axes;;Hand axes, with heads made of stone or metal, designed to chip and shape stone.;;
milestone;N;;ms+-;mileposts | miliary pillars | millaria | millarium | milliariums;;"Stones, slabs, or pillars of any material, set by the side of a road to mark distances between one point and another; most often distances between cities. The term ""milestones"" does not necessarily refer only to the unit of measurement called a ""mile""; it may be used to describe objects that denote measures of the kilometer or other units.";;
breke of mail;N;;ms+-;breeches of mail;;Pieces of mail to protect the genitals, worn attached to the center of the lower edge of a shirt of mail or appended to the fork of a plate armor skirt. They took various forms, including short skirts or breeches, and could incorporate a codpiece.;;
breke of mail;N;;ms+-;breeches of mail;;Pieces of mail to protect the genitals, worn attached to the center of the lower edge of a shirt of mail or appended to the fork of a plate armor skirt. They took various forms, including short skirts or breeches, and could incorporate a codpiece.;;
headrest;N;;ms+-;head-rests;;Shaped supports for the head either made as separate objects, as used in ancient Egypt and other African cultures, or as attachments to other objects, such as used on the backs of motor vehicle seats or barbers' chairs.;;
shirt of mail;N;;ms+-;mail shirts;;Protective garments often used as armor, in the form of a shirt, covering the torso and made of mail, which is metal fabric consisting of iron or steel rings riveted or pressed together.;;
shirt of mail;N;;ms+-;mail shirts;;Protective garments often used as armor, in the form of a shirt, covering the torso and made of mail, which is metal fabric consisting of iron or steel rings riveted or pressed together.;;
;;;;mail shirts;;Protective garments often used as armor, in the form of a shirt, covering the torso and made of mail, which is metal fabric consisting of iron or steel rings riveted or pressed together.;;
;;;;;;;;
